date,latitude,longitude,location,location_type,aod_550,trop_no2,trop_co
2023-01-07,13.06,80.245,Anna Nagar (Urban),Urban,0.452769312508826,31.58565594602053,0.5825032071579979
2023-01-07,13.06,80.25,Anna Nagar (Urban),Urban,0.4390019753363581,30.344385738659042,0.8602086515404128
2023-01-07,13.06,80.255,Anna Nagar (Urban),Urban,0.3878920849828681,21.270473413298,0.9722070455599678
2023-01-07,13.065000000000001,80.245,Anna Nagar (Urban),Urban,0.508462552059109,30.235617936630682,0.7288710925793749
2023-01-07,13.065000000000001,80.25,Anna Nagar (Urban),Urban,0.40607652528654814,23.925575747804466,0.9550736743437116
2023-01-07,13.065000000000001,80.255,Anna Nagar (Urban),Urban,0.5076800752006261,37.22435241392125,0.6952542748852272
2023-01-07,13.084999999999999,80.19500000000001,Velachery (Urban),Urban,0.4298198890332806,35.476215557695674,0.8723412393640415
2023-01-07,13.084999999999999,80.2,Velachery (Urban),Urban,0.39452370657479663,35.35632194502326,0.8034076622202884
2023-01-07,13.084999999999999,80.205,Velachery (Urban),Urban,0.3771752632849636,33.60376153148332,0.72839931948121
2023-01-07,13.09,80.19500000000001,Velachery (Urban),Urban,0.33998581843965286,30.506604113726283,0.6966642623940011
2023-01-07,13.09,80.2,Velachery (Urban),Urban,0.282040359835987,21.11820430207245,0.9061411621886752
2023-01-07,13.09,80.205,Velachery (Urban),Urban,0.3365896428004978,36.956276989110464,0.5926835537962498
2023-01-07,13.095,80.19500000000001,Velachery (Urban),Urban,0.3013274970700322,34.40712909978704,0.8947356020530433
2023-01-07,13.095,80.2,Velachery (Urban),Urban,0.3180412875041045,21.82803767151244,0.7034036828001752
2023-01-07,13.095,80.205,Velachery (Urban),Urban,0.435541894761767,34.87414734830508,0.9554099371454533
2023-01-07,13.045,80.08500000000001,Poonamallee (Rural),Rural,0.3109476812903179,20.852295879337277,0.4599886058057324
2023-01-07,13.045,80.09,Poonamallee (Rural),Rural,0.17572776633793258,20.118974165544614,0.5452582827941903
2023-01-07,13.045,80.095,Poonamallee (Rural),Rural,0.22088917973591163,21.794663162301866,0.5101196172646799
2023-01-07,13.05,80.08500000000001,Poonamallee (Rural),Rural,0.21056649820339604,12.88975677831081,0.4014064196444732
2023-01-07,13.05,80.09,Poonamallee (Rural),Rural,0.19102794036285412,22.56564927480003,0.6448993535365808
2023-01-07,13.05,80.095,Poonamallee (Rural),Rural,0.29921709503926763,12.679659217060125,0.4551600136547774
2023-01-07,13.055000000000001,80.08500000000001,Poonamallee (Rural),Rural,0.20567908735238652,17.67786723486089,0.5492427100755147
2023-01-07,13.055000000000001,80.09,Poonamallee (Rural),Rural,0.18836224284662828,16.221829410548818,0.5790744954961788
2023-01-07,13.055000000000001,80.095,Poonamallee (Rural),Rural,0.25037948291258294,16.76357678861248,0.3577320324885332
2023-01-07,13.125,79.905,Thiruvallur (Rural),Rural,0.285197271215685,18.9682774574796,0.49106685107787024
2023-01-07,13.125,79.91,Thiruvallur (Rural),Rural,0.28999523153582535,19.986182978467692,0.4853746189521425
2023-01-07,13.125,79.91499999999999,Thiruvallur (Rural),Rural,0.21100052841922506,18.980354674868135,0.5072510364155448
2023-01-07,13.13,79.905,Thiruvallur (Rural),Rural,0.3035121380779735,15.805856300199336,0.522553296422294
2023-01-07,13.13,79.91,Thiruvallur (Rural),Rural,0.2157374640923398,18.21181521759993,0.609715215566939
2023-01-07,13.13,79.91499999999999,Thiruvallur (Rural),Rural,0.3023469125299939,17.458870119144596,0.37128146828449277
2023-01-07,13.135000000000002,79.905,Thiruvallur (Rural),Rural,0.29255643027214345,20.595475556278696,0.620169165100074
2023-01-07,13.135000000000002,79.91,Thiruvallur (Rural),Rural,0.2916750611991369,15.748339468912773,0.4611649169101295
2023-01-07,13.135000000000002,79.91499999999999,Thiruvallur (Rural),Rural,0.19999774887353278,16.522234947157408,0.5516539193607531
2023-01-07,12.965,79.935,Sriperumbudur (Rural),Rural,0.3038370468764654,17.39687372348461,0.5275798083315639
2023-01-07,12.965,79.94,Sriperumbudur (Rural),Rural,0.27515642135239415,22.967377852316247,0.49262436929242004
2023-01-07,12.965,79.945,Sriperumbudur (Rural),Rural,0.28743720789339966,20.343932580666046,0.4186481793134862
2023-01-07,12.97,79.935,Sriperumbudur (Rural),Rural,0.3226378927721323,17.668029249572513,0.5678309787398174
2023-01-07,12.97,79.94,Sriperumbudur (Rural),Rural,0.2511956626373408,22.996545511645365,0.3685325135068114
2023-01-07,12.97,79.945,Sriperumbudur (Rural),Rural,0.18970237210686625,13.627587408305496,0.5910961559583936
2023-01-07,12.975000000000001,79.935,Sriperumbudur (Rural),Rural,0.25685738032022,14.87121861068129,0.569842318908568
2023-01-07,12.975000000000001,79.94,Sriperumbudur (Rural),Rural,0.220704309605172,20.270503163133245,0.38838183462393605
2023-01-07,12.975000000000001,79.945,Sriperumbudur (Rural),Rural,0.19718885224709345,22.46744319501792,0.3884418435640604
2023-01-07,12.834999999999999,79.69500000000001,Kanchipuram (Rural),Rural,0.21323825385654913,16.73806204141702,0.5503717744007774
2023-01-07,12.834999999999999,79.7,Kanchipuram (Rural),Rural,0.20490541287049485,16.477060385442215,0.5821976801010447
2023-01-07,12.834999999999999,79.705,Kanchipuram (Rural),Rural,0.24384325700522902,20.57957850980946,0.558888185536552
2023-01-07,12.84,79.69500000000001,Kanchipuram (Rural),Rural,0.30326721915096266,21.64108797115108,0.48483445433646355
2023-01-07,12.84,79.7,Kanchipuram (Rural),Rural,0.3195503233403994,16.93777575486522,0.44926976503712396
2023-01-07,12.84,79.705,Kanchipuram (Rural),Rural,0.2575574814370485,14.088440724216536,0.45451690400556266
2023-01-07,12.845,79.69500000000001,Kanchipuram (Rural),Rural,0.21634429392048954,18.182926370545836,0.43134428462162944
2023-01-07,12.845,79.7,Kanchipuram (Rural),Rural,0.19008167111182944,18.082963679635867,0.41543969156975746
2023-01-07,12.845,79.705,Kanchipuram (Rural),Rural,0.24920481599299865,22.288025676534012,0.4204691329847131
2023-01-08,13.225,80.315,Manali (Urban),Urban,0.2991515369829105,38.852629894771354,0.6827331053685407
2023-01-08,13.225,80.32,Manali (Urban),Urban,0.34854265021583614,23.91349449670678,0.8590243690877338
2023-01-08,13.225,80.32499999999999,Manali (Urban),Urban,0.5080671032791062,34.543594704230685,0.6615762300962831
2023-01-08,13.23,80.315,Manali (Urban),Urban,0.3758834423232464,29.108475218042237,0.9494997075290368
2023-01-08,13.23,80.32,Manali (Urban),Urban,0.30747955919510234,28.686088700357192,0.6869432586553565
2023-01-08,13.23,80.32499999999999,Manali (Urban),Urban,0.3367234499919067,21.3191495861194,1.0253770102098505
2023-01-08,13.235000000000001,80.315,Manali (Urban),Urban,0.484743948718198,29.34481846437366,0.7294747848363351
2023-01-08,13.235000000000001,80.32,Manali (Urban),Urban,0.35245565502362386,29.30919646636768,0.9024382833930095
2023-01-08,13.235000000000001,80.32499999999999,Manali (Urban),Urban,0.46321874883881353,21.916109379624782,0.9365332343937065
2023-01-08,13.094999999999999,80.28500000000001,Adyar (Urban),Urban,0.3743641008294233,27.73558776029873,0.8499347238326689
2023-01-08,13.094999999999999,80.29,Adyar (Urban),Urban,0.2830129646995136,31.703801009638916,0.8880034673834363
2023-01-08,13.094999999999999,80.295,Adyar (Urban),Urban,0.3187601431064054,24.05287114128778,0.7351065663610781
2023-01-08,13.1,80.28500000000001,Adyar (Urban),Urban,0.4339095292715857,33.05311969436751,0.7535255650370222
2023-01-08,13.1,80.29,Adyar (Urban),Urban,0.4577268319744866,32.41576254997357,0.9569532414073119
2023-01-08,13.1,80.295,Adyar (Urban),Urban,0.4976756163741025,26.35501047677096,0.833182752474604
2023-01-08,13.105,80.28500000000001,Adyar (Urban),Urban,0.3703070493042641,24.03743915755823,0.6460837374408339
2023-01-08,13.105,80.29,Adyar (Urban),Urban,0.5056716730695705,30.833355697098295,0.7483702546506796
2023-01-08,13.105,80.295,Adyar (Urban),Urban,0.44758124749199857,29.39274375741426,0.620749183418049
2023-01-08,13.055,80.245,Anna Nagar (Urban),Urban,0.40346406706601323,26.199074170278692,1.0169358938205972
2023-01-08,13.055,80.25,Anna Nagar (Urban),Urban,0.4903992326503925,26.70752152018954,0.5880653088205113
2023-01-08,13.055,80.255,Anna Nagar (Urban),Urban,0.49239453132687405,29.129101994375276,0.9552784130739025
2023-01-08,13.06,80.245,Anna Nagar (Urban),Urban,0.4292841483833013,31.543683460212215,0.8100154700171052
2023-01-08,13.06,80.25,Anna Nagar (Urban),Urban,0.5133709873254275,34.41606771693244,0.7857764573923601
2023-01-08,13.06,80.255,Anna Nagar (Urban),Urban,0.3697319922040394,34.7350220109992,0.8034836843600356
2023-01-08,13.065000000000001,80.245,Anna Nagar (Urban),Urban,0.36238155809766215,22.445645800086176,0.6788856573039506
2023-01-08,13.065000000000001,80.25,Anna Nagar (Urban),Urban,0.4251916780523898,35.35345947492663,0.6036101342284637
2023-01-08,13.065000000000001,80.255,Anna Nagar (Urban),Urban,0.3260623642549237,32.152158809843996,1.0331680685836047
2023-01-08,13.084999999999999,80.19500000000001,Velachery (Urban),Urban,0.39296461451624803,28.2614621834828,0.7508319644392503
2023-01-08,13.084999999999999,80.2,Velachery (Urban),Urban,0.4165420201640261,27.72040449314852,0.9145880410202777
2023-01-08,13.084999999999999,80.205,Velachery (Urban),Urban,0.4782130407503295,36.495450962942584,0.8785145233205436
2023-01-08,13.09,80.19500000000001,Velachery (Urban),Urban,0.3405971345313035,21.941864100999073,0.6575078683430362
2023-01-08,13.09,80.2,Velachery (Urban),Urban,0.28242410297022064,28.641716005617713,0.8064893303472579
2023-01-08,13.09,80.205,Velachery (Urban),Urban,0.3046500983888909,28.27474376866756,0.9068012000536865
2023-01-08,13.095,80.19500000000001,Velachery (Urban),Urban,0.31890069274636057,30.463898115852693,0.9966518154580195
2023-01-08,13.095,80.2,Velachery (Urban),Urban,0.43223301006627146,33.60792253604102,0.920774620014757
2023-01-08,13.095,80.205,Velachery (Urban),Urban,0.38477569816023943,22.046402234985433,0.8394785287373847
2023-01-08,13.045,80.08500000000001,Poonamallee (Rural),Rural,0.25352394938745243,19.681067905562536,0.45902170016263705
2023-01-08,13.045,80.09,Poonamallee (Rural),Rural,0.26918720005603064,19.526199808364073,0.49947990705791434
2023-01-08,13.045,80.095,Poonamallee (Rural),Rural,0.277851251745266,16.26652850251384,0.4845386211367071
2023-01-08,13.05,80.08500000000001,Poonamallee (Rural),Rural,0.2425530528118065,12.63965781887689,0.5780795429443999
2023-01-08,13.05,80.09,Poonamallee (Rural),Rural,0.24226219012764721,17.23529573240583,0.6011437297224993
2023-01-08,13.05,80.095,Poonamallee (Rural),Rural,0.2207314080226622,18.9883284051309,0.3661241899753076
2023-01-08,13.055000000000001,80.08500000000001,Poonamallee (Rural),Rural,0.1841852392884089,21.2972657762676,0.5959118457196478
2023-01-08,13.055000000000001,80.09,Poonamallee (Rural),Rural,0.30318089446491037,22.34793019667343,0.5754129362370421
2023-01-08,13.055000000000001,80.095,Poonamallee (Rural),Rural,0.18532840137760695,12.63347414830693,0.5614057308917028
2023-01-08,13.125,79.905,Thiruvallur (Rural),Rural,0.2836870116364756,17.984071485176962,0.5831955501882268
2023-01-08,13.125,79.91,Thiruvallur (Rural),Rural,0.19431731044657835,16.425719650209672,0.40254654662656775
2023-01-08,13.125,79.91499999999999,Thiruvallur (Rural),Rural,0.31752890115573346,15.389796725607082,0.5776122290314235
2023-01-08,13.13,79.905,Thiruvallur (Rural),Rural,0.3147043514374353,14.328507066134591,0.5077565470910871
2023-01-08,13.13,79.91,Thiruvallur (Rural),Rural,0.1940498609998274,20.648100345530654,0.5263106582788328
2023-01-08,13.13,79.91499999999999,Thiruvallur (Rural),Rural,0.2220317373097388,14.843880598391152,0.4867473924657015
2023-01-08,13.135000000000002,79.905,Thiruvallur (Rural),Rural,0.220338858620215,21.784319425128288,0.4668136737504825
2023-01-08,13.135000000000002,79.91,Thiruvallur (Rural),Rural,0.24071078257255135,12.834452520247856,0.554464882987878
2023-01-08,13.135000000000002,79.91499999999999,Thiruvallur (Rural),Rural,0.2802363864485822,14.05831268204264,0.39565405029948814
2023-01-08,12.965,79.935,Sriperumbudur (Rural),Rural,0.24808639277739547,20.982650165891414,0.4421714317971941
2023-01-08,12.965,79.94,Sriperumbudur (Rural),Rural,0.2030984427483168,23.331386358568757,0.5895453041436803
2023-01-08,12.965,79.945,Sriperumbudur (Rural),Rural,0.23482836869620957,15.872113230447816,0.51203646909785
2023-01-08,12.97,79.935,Sriperumbudur (Rural),Rural,0.3003556202267865,19.27473015676609,0.4044786504218167
2023-01-08,12.97,79.94,Sriperumbudur (Rural),Rural,0.31046705734928765,21.253846586975058,0.4973665307682523
2023-01-08,12.97,79.945,Sriperumbudur (Rural),Rural,0.25025048930707294,13.68640348398661,0.45794052466920177
2023-01-08,12.975000000000001,79.935,Sriperumbudur (Rural),Rural,0.24585106231224296,20.721285155923486,0.37401524075846354
2023-01-08,12.975000000000001,79.94,Sriperumbudur (Rural),Rural,0.2612709036482527,18.676643014723957,0.6135933600030086
2023-01-08,12.975000000000001,79.945,Sriperumbudur (Rural),Rural,0.26964099751843457,15.704814660182429,0.5795534491387262
2023-01-08,12.834999999999999,79.69500000000001,Kanchipuram (Rural),Rural,0.2555023029844642,14.10347669803006,0.5010635935923304
2023-01-08,12.834999999999999,79.7,Kanchipuram (Rural),Rural,0.2921292814237478,14.766374504731212,0.4903913082586335
2023-01-08,12.834999999999999,79.705,Kanchipuram (Rural),Rural,0.310391747960038,15.400948232515919,0.39743225238955504
2023-01-08,12.84,79.69500000000001,Kanchipuram (Rural),Rural,0.23577455117672616,23.077810200408337,0.3760439929781681
2023-01-08,12.84,79.7,Kanchipuram (Rural),Rural,0.25666374332251013,13.244977864276464,0.5765564451016233
2023-01-08,12.84,79.705,Kanchipuram (Rural),Rural,0.1906652018938802,13.477289260053743,0.47002291797858586
2023-01-08,12.845,79.69500000000001,Kanchipuram (Rural),Rural,0.22901022485116104,15.522920409338905,0.5529798413717141
2023-01-08,12.845,79.7,Kanchipuram (Rural),Rural,0.24101997830796085,14.00655839150965,0.6424383326389076
2023-01-08,12.845,79.705,Kanchipuram (Rural),Rural,0.31649942657484414,20.390442033761754,0.6369457265956271
2023-01-09,13.225,80.315,Manali (Urban),Urban,0.39308396111551075,38.12177653796938,0.6230055777432979
2023-01-09,13.225,80.32,Manali (Urban),Urban,0.384675309676312,27.38428570025598,0.5925719360289744
2023-01-09,13.225,80.32499999999999,Manali (Urban),Urban,0.34456513113488824,33.02749416003763,0.7338439547612929
2023-01-09,13.23,80.315,Manali (Urban),Urban,0.3009479381362049,23.674140586134317,0.8694351960273239
2023-01-09,13.23,80.32,Manali (Urban),Urban,0.2814839802776954,37.84205557645514,0.9610094733012321
2023-01-09,13.23,80.32499999999999,Manali (Urban),Urban,0.37728719353108925,30.344543451301917,1.0229143696222371
2023-01-09,13.235000000000001,80.315,Manali (Urban),Urban,0.5008808018438498,38.34989330641643,0.5960720397634747
2023-01-09,13.235000000000001,80.32,Manali (Urban),Urban,0.4650343783857127,30.218417560525076,0.6353559904088795
2023-01-09,13.235000000000001,80.32499999999999,Manali (Urban),Urban,0.33878727286358723,24.398944768236223,0.9713983208861062
2023-01-09,13.094999999999999,80.28500000000001,Adyar (Urban),Urban,0.33873995269820967,31.163178657604654,0.8149812637954953
2023-01-09,13.094999999999999,80.29,Adyar (Urban),Urban,0.3991325994338468,29.86112057101126,0.8115169526278447
2023-01-09,13.094999999999999,80.295,Adyar (Urban),Urban,0.4636727301688157,23.57301031924107,0.5845028747159466
2023-01-09,13.1,80.28500000000001,Adyar (Urban),Urban,0.36787398467107113,34.77945045761167,0.8024913934350945
2023-01-09,13.1,80.29,Adyar (Urban),Urban,0.3907141082082126,29.214057510569596,0.7849071023467686
2023-01-09,13.1,80.295,Adyar (Urban),Urban,0.42086317333673817,26.5787027194097,0.6756304472278062
2023-01-09,13.105,80.28500000000001,Adyar (Urban),Urban,0.4532088084440453,36.108343777371736,0.8867877130137847
2023-01-09,13.105,80.29,Adyar (Urban),Urban,0.3678188046135349,38.61135969033256,0.5811026077535151
2023-01-09,13.105,80.295,Adyar (Urban),Urban,0.3378949156998157,35.134738909361786,0.9175267729881983
2023-01-09,13.055,80.245,Anna Nagar (Urban),Urban,0.4243754114252172,34.65967363909421,0.9507589596821675
2023-01-09,13.055,80.25,Anna Nagar (Urban),Urban,0.4471043830955683,22.962065837036043,0.7125684861756425
2023-01-09,13.055,80.255,Anna Nagar (Urban),Urban,0.4704099682842814,31.87494776626879,0.7985601161494528
2023-01-09,13.06,80.245,Anna Nagar (Urban),Urban,0.3050788172224343,37.20517338139295,0.6318274811713294
2023-01-09,13.06,80.25,Anna Nagar (Urban),Urban,0.33641931130015806,29.227757900698037,0.6049659105444123
2023-01-09,13.06,80.255,Anna Nagar (Urban),Urban,0.3930085041368514,26.867887927794186,0.8028277070920063
2023-01-09,13.065000000000001,80.245,Anna Nagar (Urban),Urban,0.32615735782237365,23.238126850384504,0.8662345220970988
2023-01-09,13.065000000000001,80.25,Anna Nagar (Urban),Urban,0.4209426786508843,29.531193430335446,0.5609041708380657
2023-01-09,13.065000000000001,80.255,Anna Nagar (Urban),Urban,0.47072525950616684,36.107063056193766,0.7653839657845067
2023-01-09,13.084999999999999,80.19500000000001,Velachery (Urban),Urban,0.400627733343975,29.492134022813644,0.6708182950817326
2023-01-09,13.084999999999999,80.2,Velachery (Urban),Urban,0.384984106731989,38.44732228600239,1.0183691180112198
2023-01-09,13.084999999999999,80.205,Velachery (Urban),Urban,0.4842825788886751,28.209111636231228,0.6799979869245449
2023-01-09,13.09,80.19500000000001,Velachery (Urban),Urban,0.29792649975112007,36.2173921303693,1.021184714715673
2023-01-09,13.09,80.2,Velachery (Urban),Urban,0.37779959818019704,23.323928529024947,1.0281392878917142
2023-01-09,13.09,80.205,Velachery (Urban),Urban,0.4430840159176399,24.88681540155585,0.5761937324063253
2023-01-09,13.095,80.19500000000001,Velachery (Urban),Urban,0.30991486628585985,27.228973233718058,0.8615399406096258
2023-01-09,13.095,80.2,Velachery (Urban),Urban,0.40880325377070326,21.06118492404363,0.573753584511996
2023-01-09,13.095,80.205,Velachery (Urban),Urban,0.49221334744298306,30.389809191101385,0.693045445145301
2023-01-09,13.045,80.08500000000001,Poonamallee (Rural),Rural,0.2950547380172542,15.409037597516281,0.6105356662639139
2023-01-09,13.045,80.09,Poonamallee (Rural),Rural,0.24904558525907694,12.914499497703103,0.3691168272227752
2023-01-09,13.045,80.095,Poonamallee (Rural),Rural,0.3071060283318553,14.874007093715155,0.3674106055514754
2023-01-09,13.05,80.08500000000001,Poonamallee (Rural),Rural,0.18643382615267223,16.093000571215175,0.6380698403099758
2023-01-09,13.05,80.09,Poonamallee (Rural),Rural,0.2799164371799844,14.542519015108281,0.4405111455896712
2023-01-09,13.05,80.095,Poonamallee (Rural),Rural,0.26353595054346657,15.601750085468607,0.4995609273662359
2023-01-09,13.055000000000001,80.08500000000001,Poonamallee (Rural),Rural,0.29200208871102107,22.448822595690643,0.5464551865403211
2023-01-09,13.055000000000001,80.09,Poonamallee (Rural),Rural,0.31801536073619213,21.634492477095172,0.5779653869797229
2023-01-09,13.055000000000001,80.095,Poonamallee (Rural),Rural,0.19000333051944795,13.318169025008066,0.4281587613981798
2023-01-09,13.125,79.905,Thiruvallur (Rural),Rural,0.21834338915375137,22.574739594567383,0.35265110895023893
2023-01-09,13.125,79.91,Thiruvallur (Rural),Rural,0.2751537828525623,21.903412564234557,0.5075533553338905
2023-01-09,13.125,79.91499999999999,Thiruvallur (Rural),Rural,0.2877699065526814,23.20354143259719,0.4008986973663661
2023-01-09,13.13,79.905,Thiruvallur (Rural),Rural,0.18808567947074434,17.94542170813446,0.3976299657217288
2023-01-09,13.13,79.91,Thiruvallur (Rural),Rural,0.29239112973198517,15.898990221938915,0.3794090250089809
2023-01-09,13.13,79.91499999999999,Thiruvallur (Rural),Rural,0.19058056363379805,22.10532477969938,0.5707436268975704
2023-01-09,13.135000000000002,79.905,Thiruvallur (Rural),Rural,0.25537396837883425,18.15398017158084,0.5193038031359694
2023-01-09,13.135000000000002,79.91,Thiruvallur (Rural),Rural,0.2648591919683123,18.071877669575365,0.6380700948794074
2023-01-09,13.135000000000002,79.91499999999999,Thiruvallur (Rural),Rural,0.284861979134136,17.513636976804737,0.43520807816082613
2023-01-09,12.965,79.935,Sriperumbudur (Rural),Rural,0.20903123346539815,21.407462830842537,0.35453004788866826
2023-01-09,12.965,79.94,Sriperumbudur (Rural),Rural,0.21229096574562425,18.750016886876615,0.36062358974370096
2023-01-09,12.965,79.945,Sriperumbudur (Rural),Rural,0.20348106996815915,17.73994475648729,0.5097383617695924
2023-01-09,12.97,79.935,Sriperumbudur (Rural),Rural,0.18928496436854036,20.84861301995479,0.5479367132411535
2023-01-09,12.97,79.94,Sriperumbudur (Rural),Rural,0.21067808753489323,21.2603900692738,0.5664238461892843
2023-01-09,12.97,79.945,Sriperumbudur (Rural),Rural,0.22509425136878758,17.161611680760096,0.5129371760448347
2023-01-09,12.975000000000001,79.935,Sriperumbudur (Rural),Rural,0.2813191108858476,15.605202921557522,0.5098151885228761
2023-01-09,12.975000000000001,79.94,Sriperumbudur (Rural),Rural,0.28689223694021504,22.9299687914282,0.44369970186768537
2023-01-09,12.975000000000001,79.945,Sriperumbudur (Rural),Rural,0.2755281858606431,15.413941464901384,0.6166271116414082
2023-01-09,12.834999999999999,79.69500000000001,Kanchipuram (Rural),Rural,0.2382477188591875,22.843863943510037,0.38864313759798197
2023-01-09,12.834999999999999,79.7,Kanchipuram (Rural),Rural,0.2849264326228467,14.507781332667522,0.5120075862358602
2023-01-09,12.834999999999999,79.705,Kanchipuram (Rural),Rural,0.23561309208181874,15.676686968740034,0.5732463477897913
2023-01-09,12.84,79.69500000000001,Kanchipuram (Rural),Rural,0.311365305533468,16.48408392241803,0.48088479975734333
2023-01-09,12.84,79.7,Kanchipuram (Rural),Rural,0.18237994850754688,21.22178254227361,0.5112888114469993
2023-01-09,12.84,79.705,Kanchipuram (Rural),Rural,0.2910922848224686,20.748319901798173,0.360531520370154
2023-01-09,12.845,79.69500000000001,Kanchipuram (Rural),Rural,0.32380854575675244,20.76786824413929,0.5460726016989084
2023-01-09,12.845,79.7,Kanchipuram (Rural),Rural,0.23557462392911058,13.155525858051728,0.49533791154017487
2023-01-09,12.845,79.705,Kanchipuram (Rural),Rural,0.2791686369797611,15.498337187685019,0.5971750919811475
2023-01-10,13.225,80.315,Manali (Urban),Urban,0.42374001998291083,23.458236469203356,1.0113921477237962
2023-01-10,13.225,80.32,Manali (Urban),Urban,0.40611946730086845,21.553642394413682,0.7891547729578878
2023-01-10,13.225,80.32499999999999,Manali (Urban),Urban,0.38487108891659527,23.97389945690465,0.6434436032340956
2023-01-10,13.23,80.315,Manali (Urban),Urban,0.38877378257945766,36.04279421668642,1.0375400187331252
2023-01-10,13.23,80.32,Manali (Urban),Urban,0.3309661365743448,23.541750993471283,0.8122077678989186
2023-01-10,13.23,80.32499999999999,Manali (Urban),Urban,0.3418983172937249,22.79880957974234,0.7699080165123924
2023-01-10,13.235000000000001,80.315,Manali (Urban),Urban,0.3500862663844627,24.211640771241456,0.689878244494919
2023-01-10,13.235000000000001,80.32,Manali (Urban),Urban,0.28024130429969013,24.72713059563541,0.5737212324299833
2023-01-10,13.235000000000001,80.32499999999999,Manali (Urban),Urban,0.46550088562674397,26.766208005481676,0.5997435499133167
2023-01-10,13.094999999999999,80.28500000000001,Adyar (Urban),Urban,0.3322053652105845,24.06410183124585,1.0354336237333523
2023-01-10,13.094999999999999,80.29,Adyar (Urban),Urban,0.35284117838612183,36.926599787416244,0.7833503329552867
2023-01-10,13.094999999999999,80.295,Adyar (Urban),Urban,0.33974355647004545,22.288812933176093,1.024864670527917
2023-01-10,13.1,80.28500000000001,Adyar (Urban),Urban,0.29773046852206125,28.106514981264027,0.8351835513099176
2023-01-10,13.1,80.29,Adyar (Urban),Urban,0.42387247147228413,38.22420299504452,1.028827058961733
2023-01-10,13.1,80.295,Adyar (Urban),Urban,0.45036685819553834,30.365129541748978,0.7711625386769068
2023-01-10,13.105,80.28500000000001,Adyar (Urban),Urban,0.37835653463863905,38.64509391532002,0.8946763857820887
2023-01-10,13.105,80.29,Adyar (Urban),Urban,0.477197373387049,30.90722133706395,0.6144358129114578
2023-01-10,13.105,80.295,Adyar (Urban),Urban,0.36398452637784845,33.41862831094545,0.9115656524653871
2023-01-10,13.055,80.245,Anna Nagar (Urban),Urban,0.33253251020465036,36.98372443349979,0.9907039706608067
2023-01-10,13.055,80.25,Anna Nagar (Urban),Urban,0.40029763069726093,36.883016724821765,1.0071359162301468
2023-01-10,13.055,80.255,Anna Nagar (Urban),Urban,0.4749770633644477,33.505946081186075,0.9129614523591498
2023-01-10,13.06,80.245,Anna Nagar (Urban),Urban,0.3142428031363798,34.16885019227579,0.729897302480377
2023-01-10,13.06,80.25,Anna Nagar (Urban),Urban,0.34900671881087836,22.88745113410263,0.5893080824907491
2023-01-10,13.06,80.255,Anna Nagar (Urban),Urban,0.4098935333085221,33.781407446607126,0.9918882192299988
2023-01-10,13.065000000000001,80.245,Anna Nagar (Urban),Urban,0.2893174129083347,30.536569396804804,0.7507435694596166
2023-01-10,13.065000000000001,80.25,Anna Nagar (Urban),Urban,0.44416971684116824,29.38400334362359,0.6857026753407985
2023-01-10,13.065000000000001,80.255,Anna Nagar (Urban),Urban,0.4032200988267065,25.87542149945286,0.8917061702204203
2023-01-10,13.084999999999999,80.19500000000001,Velachery (Urban),Urban,0.3498968793043085,27.372027376145667,0.6871310268301627
2023-01-10,13.084999999999999,80.2,Velachery (Urban),Urban,0.2852766269599761,30.906504124111773,0.7065519270649766
2023-01-10,13.084999999999999,80.205,Velachery (Urban),Urban,0.31631327135521037,30.344346892443195,0.6433209483282734
2023-01-10,13.09,80.19500000000001,Velachery (Urban),Urban,0.4501416635052017,37.51801301805242,0.5639590552573684
2023-01-10,13.09,80.2,Velachery (Urban),Urban,0.4160356823857425,38.502038017375746,0.9968379870854012
2023-01-10,13.09,80.205,Velachery (Urban),Urban,0.465312236295352,35.777324790230885,0.5773576642986529
2023-01-10,13.095,80.19500000000001,Velachery (Urban),Urban,0.5161325680708007,22.206325266599475,0.8446005039985698
2023-01-10,13.095,80.2,Velachery (Urban),Urban,0.3530000961699582,30.771599242583175,0.8866650683734705
2023-01-10,13.095,80.205,Velachery (Urban),Urban,0.41038181383992994,23.97316705226706,0.8775629559677017
2023-01-10,13.045,80.08500000000001,Poonamallee (Rural),Rural,0.2493016385742199,16.032181326948642,0.4035900130659559
2023-01-10,13.045,80.09,Poonamallee (Rural),Rural,0.3104584288358535,14.055720002163302,0.44740651457648295
2023-01-10,13.045,80.095,Poonamallee (Rural),Rural,0.23702934698744968,22.445158147916636,0.5206890939804675
2023-01-10,13.05,80.08500000000001,Poonamallee (Rural),Rural,0.31355051875861994,18.810015283664445,0.5467233161979881
2023-01-10,13.05,80.09,Poonamallee (Rural),Rural,0.24208038877200408,14.992147068523606,0.36347592702343573
2023-01-10,13.05,80.095,Poonamallee (Rural),Rural,0.254020452826589,15.703099330138372,0.5338419839180075
2023-01-10,13.055000000000001,80.08500000000001,Poonamallee (Rural),Rural,0.3082759782325194,23.398723084843486,0.4833527774650237
2023-01-10,13.055000000000001,80.09,Poonamallee (Rural),Rural,0.26915583888778205,19.75908135255964,0.44642726022933976
2023-01-10,13.055000000000001,80.095,Poonamallee (Rural),Rural,0.25267668056726,18.755554377250252,0.6048373250237177
2023-01-10,13.125,79.905,Thiruvallur (Rural),Rural,0.22601146089990434,20.630091677852747,0.639784343547617
