date,value,latitude,longitude,nearest_sat_lat,nearest_sat_lon,latitude_sat,longitude_sat,aod_550,trop_no2,trop_co,location_ground,parameter,unit,location_sat,location_type,month,day_of_week,hour,value_lag1,value_lag3,value_rolling_mean_3,value_rolling_mean_7,latitude_orig,longitude_orig
2025-11-04 19:00:00,65.74145583507618,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-1.0035110281140978,1.0818406951046848,0.39868166311313696,0.028212276121769075,0.5217927902212092,-0.32360105416422363,13.0627,80.25070000000001
2025-11-04 20:00:00,66.51710857994946,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-1.0035110281140978,1.2262864619881066,1.5183422761125993,-0.8313216795805357,1.6831668073064219,0.2509801595165765,13.0627,80.25070000000001
2025-11-04 21:00:00,74.52459132302397,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-1.0035110281140978,1.3707322288715285,1.584215086087059,0.4007322352097893,2.5801194267506258,1.0646582517428658,13.0627,80.25070000000001
2025-11-04 22:00:00,45.36731732616852,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-1.0035110281140978,1.51517799575495,2.2642557261733436,1.5222521310364008,1.7482117772363734,1.5995150434016796,13.0627,80.25070000000001
2025-11-04 23:00:00,41.12455324154161,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-1.0035110281140978,1.6596237626383719,-0.21194458648317474,1.58823432789376,0.7113943914362388,1.3973185284904646,13.0627,80.25070000000001
2025-11-05 00:00:00,38.3685397696449,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,-1.6626288756803294,-0.5722640647037393,2.269404227926493,-0.7649132252189283,1.4057600223026636,13.0627,80.25070000000001
2025-11-05 01:00:00,39.019198187792696,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,-1.5181831087969075,-0.8063202875705349,-0.21090800638240004,-1.0241167674415252,1.0176840893669568,13.0627,80.25070000000001
2025-11-05 02:00:00,52.54116079176484,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,-1.3737373419134857,-0.7510627014661571,-0.571825822894376,-0.5579589886289146,0.6392956013738317,13.0627,80.25070000000001
2025-11-05 03:00:00,36.27624807833038,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,-1.229291575030064,0.3972986999219372,-0.8062707141761458,-0.6433905008500896,-0.22756331679987632,13.0627,80.25070000000001
2025-11-05 04:00:00,45.853648692669445,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,-1.084845808146642,-0.9840095098469516,-0.750921368587045,-0.36432929525615737,-1.049420297696267,13.0627,80.25070000000001
2025-11-05 05:00:00,30.816949133531676,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,-0.9404000412632204,-0.17064258129866594,0.3993469755015181,-1.2513625236917787,-1.4665088401940238,13.0627,80.25070000000001
2025-11-05 06:00:00,34.39535540733879,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,-0.7959542743797986,-1.4476439962345982,-0.984255003114471,-1.3281622863040299,-1.6594023312513178,13.0627,80.25070000000001
2025-11-05 07:00:00,42.84318397127887,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,-0.6515085074963768,-1.1437455338828417,-0.16953741603192682,-1.4510842262536698,-1.5311359668853635,13.0627,80.25070000000001
2025-11-05 08:00:00,53.74310819077692,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,-0.507062740612955,-0.4263082407547837,-1.4486593903351077,-0.5149736228353106,-1.1090728216983867,13.0627,80.25070000000001
2025-11-05 09:00:00,76.2475949737813,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,-0.36261697372953317,0.4993748585350982,-1.1442562811415427,1.1939181778857055,-0.4295242391546217,13.0627,80.25070000000001
2025-11-05 10:00:00,45.80200519709865,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,-0.21817120684611138,2.4105829232622678,-0.4256276280395942,1.31473143387827,-0.156466946015795,13.0627,80.25070000000001
2025-11-05 11:00:00,39.14987103174596,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,-0.0737254399626896,-0.17502843849138108,0.5015926394509992,0.7188669452538419,-0.3486317638956983,13.0627,80.25070000000001
2025-11-05 12:00:00,38.756024470516614,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,0.0707203269207322,-0.7399652258555193,2.415974412614993,-0.8119719798046399,-0.12105694810797096,13.0627,80.25070000000001
2025-11-05 13:00:00,36.96328549607076,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,0.215166093804154,-0.7734128992614754,-0.17393055627886936,-1.1728706027320663,-0.047446837094603476,13.0627,80.25070000000001
2025-11-05 14:00:00,48.903999552553586,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,0.3596118606875758,-0.9256624137227074,-0.7398054647620108,-0.7745944190663222,0.12628737386651745,13.0627,80.25070000000001
2025-11-05 15:00:00,50.22766975827087,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,0.5040576275709976,0.08841043421203625,-0.7733086806100693,-0.306189364137276,0.025516790425438453,13.0627,80.25070000000001
2025-11-05 16:00:00,36.70357913588089,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,0.6485033944544194,0.20082398074607605,-0.9258110171357671,-0.3167935772957855,-1.1080185065496924,13.0627,80.25070000000001
2025-11-05 17:00:00,41.75608033236923,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,0.7929491613378412,-0.9477181439796035,0.0899457769963804,-0.6086541963242426,-1.2239955651741894,13.0627,80.25070000000001
2025-11-05 18:00:00,64.81794189064782,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,0.9373949282212629,-0.5186312189196286,0.2025459948968888,-0.012910774333058038,-0.48821636553261516,13.0627,80.25070000000001
2025-11-05 19:00:00,73.30805448338836,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,1.0818406951046848,1.4399122583344353,-0.947903372634304,1.4817066807673767,0.5022228898602622,13.0627,80.25070000000001
2025-11-05 20:00:00,72.48770995591454,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,1.2262864619881066,2.16094054989902,-0.5181039156321892,2.736526743696109,1.5205359816572055,13.0627,80.25070000000001
2025-11-05 21:00:00,50.768608123642856,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,1.3707322288715285,2.091272261442568,1.4436918741630191,2.162870673465683,1.5739852731767152,13.0627,80.25070000000001
2025-11-05 22:00:00,39.00874637794269,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,1.51517799575495,0.24676352055375753,2.1659174888314356,0.762376769220782,1.252393108693686,13.0627,80.25070000000001
2025-11-05 23:00:00,54.60665841125765,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,-0.4896392587460122,1.6596237626383719,-0.7519503281633989,2.096133510807252,0.03226572404185947,1.7655876301194338,13.0627,80.25070000000001
2025-11-06 00:00:00,58.49689197621544,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,-1.6626288756803294,0.5727124183556628,0.24856182085455167,0.3478235304129972,2.2454655710979132,13.0627,80.25070000000001
2025-11-06 01:00:00,36.98729459302216,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,-1.5181831087969075,0.9030930146656696,-0.751810469256896,0.26528452135185765,1.4476957851752492,13.0627,80.25070000000001
2025-11-06 02:00:00,50.86523938329094,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,-1.3737373419134857,-0.9236234256683346,0.5750519819474713,0.1125165842907208,0.8043690379948442,13.0627,80.25070000000001
2025-11-06 03:00:00,42.24351767451462,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,-1.229291575030064,0.2549699926464088,0.9059812007257606,-0.551133876615478,-0.06258538615880353,13.0627,80.25070000000001
2025-11-06 04:00:00,43.12890236043643,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,-1.084845808146642,-0.47723528803970305,-0.9237686431844268,-0.3003625137038971,-0.28157872706270926,13.0627,80.25070000000001
2025-11-06 05:00:00,38.71881534786931,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,-0.9404000412632204,-0.40204342214931443,0.25678192042722336,-0.7963198306178475,-0.28988964463931105,13.0627,80.25070000000001
2025-11-06 06:00:00,32.57263285111012,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,-0.7959542743797986,-0.7765729080175363,-0.47663924361543575,-1.191197045114258,-0.921498376773724,13.0627,80.25070000000001
2025-11-06 07:00:00,48.42491976395177,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,-0.6515085074963768,-1.2985414233787624,-0.4013225158308551,-0.9749524471883733,-1.210213009590839,13.0627,80.25070000000001
2025-11-06 08:00:00,62.07409740562367,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,-0.507062740612955,0.04772427396086964,-0.7764739368044571,-0.021320086639031736,-0.4910959479118383,13.0627,80.25070000000001
2025-11-06 09:00:00,42.86980742383295,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,-0.36261697372953317,1.2068894945318107,-1.2993092211541213,0.3991295088953539,-0.7202862349519902,13.0627,80.25070000000001
2025-11-06 10:00:00,31.92598216219618,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,-0.21817120684611138,-0.424047226863515,0.04919205423727222,-0.2745476821062657,-1.0160399775397162,13.0627,80.25070000000001
2025-11-06 11:00:00,33.3871591446617,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,-0.0737254399626896,-1.3534586504913155,1.2102821580839251,-1.4458798280030614,-1.2952885453739682,13.0627,80.25070000000001
2025-11-06 12:00:00,46.41262511282065,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,0.0707203269207322,-1.2293672521933183,-0.42336285956032693,-1.301221091388765,-1.074744304937326,13.0627,80.25070000000001
2025-11-06 13:00:00,38.5643319497846,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,0.215166093804154,-0.12317114804687054,-1.3543176425590338,-1.0301669819827808,-0.9029913285819998,13.0627,80.25070000000001
2025-11-06 14:00:00,39.28620856466338,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,0.3596118606875758,-0.7896925103054199,-1.2300201809207942,-0.7892996522934078,-1.1649538909003874,13.0627,80.25070000000001
2025-11-06 15:00:00,47.85469214012388,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,0.5040576275709976,-0.7283866728785382,-0.121987152802904,-0.7304178207695201,-1.5725553301803545,13.0627,80.25070000000001
2025-11-06 16:00:00,39.70576590374518,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,0.6485033944544194,-0.0007026750248375003,-0.7896153252040872,-0.6838113035270882,-1.6632530670722367,13.0627,80.25070000000001
2025-11-06 17:00:00,45.92941670867827,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,0.7929491613378412,-0.6927554950694012,-0.7282076847045525,-0.41255881989912413,-1.2618424616752824,13.0627,80.25070000000001
2025-11-06 18:00:00,65.15084489062073,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,0.9373949282212629,-0.16420793363748043,0.0006846885667456121,0.293669901085298,-0.3513315236192215,13.0627,80.25070000000001
2025-11-06 19:00:00,43.888352945643256,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,1.0818406951046848,1.4681842604669437,-0.6925173385757992,0.4644514118418356,-0.42369017359541034,13.0627,80.25070000000001
2025-11-06 20:00:00,66.18039708630998,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,1.2262864619881066,-0.3375465910416074,-0.1630920831418815,1.29133032399556,0.36792858167054543,13.0627,80.25070000000001
2025-11-06 21:00:00,72.36578106382642,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,1.3707322288715285,1.5556196451718673,1.472010824136189,1.585927349073342,1.3161596159275875,13.0627,80.25070000000001
2025-11-06 22:00:00,54.93744698446167,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,1.51517799575495,2.0809173715875344,-0.33671858275931027,2.037078981672517,1.5191878730674107,13.0627,80.25070000000001
2025-11-06 23:00:00,32.7835192141297,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.024232510622073374,1.6596237626383719,0.6008048514301453,1.5595914020428556,0.6734327023653847,1.3207606068733695,13.0627,80.25070000000001
2025-11-07 00:00:00,44.10765162897073,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,-1.6626288756803294,-1.2806317628905979,2.0857614258587582,-0.48039051462818005,1.2685394306248519,13.0627,80.25070000000001
2025-11-07 01:00:00,32.48232613334432,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,-1.5181831087969075,-0.3189225088218767,0.6031910646743411,-1.397267898113342,0.33209131511061474,13.0627,80.25070000000001
2025-11-07 02:00:00,39.70962117001961,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,-1.3737373419134857,-1.3062107796701212,-1.2813698202930268,-1.1144644217405217,0.21230732595589896,13.0627,80.25070000000001
2025-11-07 03:00:00,33.67016608786266,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,-1.229291575030064,-0.6924280840928076,-0.3180635738142482,-1.540643131556692,-0.7196034466023931,13.0627,80.25070000000001
2025-11-07 04:00:00,37.022360615728914,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,-1.084845808146642,-1.2053327048857148,-1.3069913130032753,-1.3552664878618939,-1.7327280305591237,13.0627,80.25070000000001
2025-11-07 05:00:00,34.221426517676846,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,-0.9404000412632204,-0.920645421057909,-0.6921893839080201,-1.5793579806781932,-2.3265559439460457,13.0627,80.25070000000001
2025-11-07 06:00:00,42.661359331701924,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,-0.7959542743797986,-1.1585165570932885,-1.2059457223931758,-1.212233626706587,-2.0434061374862384,13.0627,80.25070000000001
2025-11-07 07:00:00,41.25445400087674,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,-0.6515085074963768,-0.44174981562277876,-0.9207856933675993,-1.039430695234227,-2.125193486397587,13.0627,80.25070000000001
2025-11-07 08:00:00,31.953168335893512,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,-0.507062740612955,-0.5612321588776097,-1.1590518327755812,-1.1320471919599082,-2.1403618760608647,13.0627,80.25070000000001
2025-11-07 09:00:00,65.66185948117001,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,-0.36261697372953317,-1.3511498471437693,-0.4410948448339399,-0.19290112653826422,-1.3964369726876404,13.0627,80.25070000000001
2025-11-07 10:00:00,64.83099192139588,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,-0.21817120684611138,1.511582504384624,-0.5607755977375358,0.7697654537722407,-0.5032071067580751,13.0627,80.25070000000001
2025-11-07 11:00:00,47.272917098340734,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,-0.0737254399626896,1.4410205406183694,-1.35200500526541,1.3952945370532035,-0.20937332836014727,13.0627,80.25070000000001
2025-11-07 12:00:00,46.0141790694415,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,0.0707203269207322,-0.050110295933244446,1.5154811341859702,0.5930492974529046,0.12866773759317254,13.0627,80.25070000000001
2025-11-07 13:00:00,33.23297213740972,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,0.215166093804154,-0.15700943544296309,1.444801996835187,-0.6971468183881737,-0.14159843168231515,13.0627,80.25070000000001
2025-11-07 14:00:00,52.91160987734603,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,0.3596118606875758,-1.2424616832984385,-0.048804977507865055,-0.4669102538303935,0.19255573471507953,13.0627,80.25070000000001
2025-11-07 15:00:00,45.51218538327069,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,0.5040576275709976,0.42875932760744717,-0.15588163128576446,-0.487407433986048,0.5812270441362826,13.0627,80.25070000000001
2025-11-07 16:00:00,56.3545872713163,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,0.6485033944544194,-0.19964157323409565,-1.24313635633897,0.4566839439444469,0.31443265452061675,13.0627,80.25070000000001
2025-11-07 17:00:00,31.400157653426486,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,0.7929491613378412,0.7211564049315468,0.4308598459864156,-0.4216619870707479,-0.6438673523731995,13.0627,80.25070000000001
2025-11-07 18:00:00,56.95293250639677,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,0.9373949282212629,-1.398114636272373,-0.19858456303067143,0.04548144791304823,-0.36638822164267626,13.0627,80.25070000000001
2025-11-07 19:00:00,71.21275566974586,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,1.0818406951046848,0.7719712602003416,0.7237424712151797,0.6521634896111729,0.3559328528547795,13.0627,80.25070000000001
2025-11-07 20:00:00,67.10180176434751,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,1.2262864619881066,1.9829959458180644,-1.3990477830495884,2.1099169461867984,1.3267880640894292,13.0627,80.25070000000001
2025-11-07 21:00:00,48.995997586068086,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,1.3707322288715285,1.6338705321404428,0.7746417084713985,1.7850229623742067,1.2145464354286593,13.0627,80.25070000000001
2025-11-07 22:00:00,41.9314583388839,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,1.51517799575495,0.09622342658495005,1.9876773940073829,0.5894222145636755,1.1119043438847935,13.0627,80.25070000000001
2025-11-07 23:00:00,45.49218154105977,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,0.538104279990159,1.6596237626383719,-0.5037371285251858,1.63797223064612,-0.2929320679985666,0.800531812683509,13.0627,80.25070000000001
2025-11-08 00:00:00,41.8329440369404,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,1.0519760493582446,-1.6626288756803294,-0.2013404124445908,0.09777174344588396,-0.585410645131742,1.0995892392228774,13.0627,80.25070000000001
2025-11-08 01:00:00,37.440421052662806,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,1.0519760493582446,-1.5181831087969075,-0.5121035192001148,-0.5031850924516011,-0.7687866573752832,0.5402600968285899,13.0627,80.25070000000001
2025-11-08 02:00:00,55.6866570779032,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,1.0519760493582446,-1.3737373419134857,-0.8851413686298024,-0.2002862232947372,-0.3525304226305307,0.0952020923428215,13.0627,80.25070000000001
2025-11-08 03:00:00,43.512275511871934,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,1.0519760493582446,-1.229291575030064,0.664432002165341,-0.5115653761636938,-0.2839607160166871,-0.5809953064169285,13.0627,80.25070000000001
2025-11-08 04:00:00,52.37597117553966,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,1.0519760493582446,-1.084845808146642,-0.3694852098297712,-0.8852226837213791,0.3258809414105728,-0.4841078435397337,13.0627,80.25070000000001
2025-11-08 05:00:00,49.71929422905089,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,1.0519760493582446,-0.9404000412632204,0.38326986514854555,0.6669238732020223,0.08222426855458874,-0.26086832975992236,13.0627,80.25070000000001
2025-11-08 06:00:00,46.48605520400901,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,1.0519760493582446,-0.7959542743797986,0.1576498608150699,-0.36871023808796344,0.20364830190831146,-0.2323787883257639,13.0627,80.25070000000001
2025-11-08 07:00:00,42.14269743862903,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,1.0519760493582446,-0.6515085074963768,-0.1169350501599888,0.3852948447656926,-0.21419212347150482,-0.22349965941757421,13.0627,80.25070000000001
2025-11-08 08:00:00,75.15632626621215,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,1.0519760493582446,-0.507062740612955,-0.48579751164294294,0.1593001810089523,0.8244413148651293,0.8576325652957077,13.0627,80.25070000000001
2025-11-08 09:00:00,59.994887565946875,13.0627,80.25070000000001,13.065,80.25,,,0.0,0.0,0.0,Anna Nagar (Urban),pm25,µg/m³,,,0.7174300539794398,1.0519760493582446,-0.36261697372953317,2.3179062239533255,-0.11574069939438034,1.3760278751012072,0.9811286549624895,13.0627,80.25070000000001
